Date,BAC,C,GS,JPM,MS,WFC
2024-11-27 20:45:00+00:00,47.76,70.16,605.25,249.73,131.21,77.17
2024-11-27 21:00:00+00:00,47.77,70.16,605.43,249.79,131.21,77.2101
2024-11-29 14:30:00+00:00,47.875,70.36,609.42,250.698,131.96,76.945
2024-11-29 14:45:00+00:00,47.725,70.28,607.61,249.56,131.46,76.73
2024-11-29 15:00:00+00:00,47.945,70.76,610.135,250.68,131.96,77.07
2024-11-29 15:15:00+00:00,47.865,70.68,609.86,250.73,131.75,77.04
2024-11-29 15:30:00+00:00,47.8,70.55,609.42,250.43,131.84,76.94
2024-11-29 15:45:00+00:00,47.89,70.715,610.23,251.05,132.11,77.2
2024-11-29 16:00:00+00:00,47.845,70.805,610.38,250.825,132.0,76.92
2024-11-29 16:15:00+00:00,47.845,70.83,611.23,250.985,132.075,77.09
2024-11-29 16:30:00+00:00,47.82,70.8063,610.72,251.055,132.0,76.99
2024-11-29 16:45:00+00:00,47.79,70.67,611.427,251.19,132.03,76.94
2024-11-29 17:00:00+00:00,47.835,70.92,612.33,251.65,132.4,77.16
2024-11-29 17:15:00+00:00,47.78,70.82,612.03,251.48,132.235,77.055
2024-11-29 17:30:00+00:00,47.84,71.015,612.4,251.6,132.315,77.075
2024-11-29 17:45:00+00:00,47.54,70.9,609.07,250.12,131.69,76.16
2024-11-29 18:00:00+00:00,47.5,70.92,608.57,250.0,131.61,76.3
2024-11-29 18:15:00+00:00,47.53,70.92,608.57,250.055,131.61,76.3
2024-11-29 18:30:00+00:00,47.56,70.98,608.57,250.06,131.61,76.4
2024-11-29 18:45:00+00:00,47.59,70.8,608.57,249.72,131.61,76.39
2024-11-29 19:00:00+00:00,47.59,70.8,608.57,250.09,131.61,76.49
2024-11-29 19:15:00+00:00,47.57,70.8,608.57,250.08,131.61,76.35
2024-11-29 19:30:00+00:00,47.51,71.05,608.57,250.08,131.61,76.35
2024-11-29 19:45:00+00:00,47.51,71.1,608.57,250.08,131.61,76.35
2024-11-29 20:00:00+00:00,47.5499,70.84,608.57,250.08,131.61,76.51
2024-11-29 20:15:00+00:00,47.55,70.84,608.57,250.08,131.61,76.51
2024-11-29 20:30:00+00:00,47.56,70.84,608.57,250.08,132.64,76.51
2024-11-29 20:45:00+00:00,47.5099,70.84,608.57,249.98,132.64,76.3
2024-11-29 21:00:00+00:00,47.51,70.84,608.57,249.98,132.64,76.3
2024-12-02 14:30:00+00:00,47.495,71.525,609.56,248.89,132.27,76.2
2024-12-02 14:45:00+00:00,47.35,71.51,606.73,247.42,131.55,75.945
2024-12-02 15:00:00+00:00,47.1998,71.19,605.655,245.98,131.21,75.53
2024-12-02 15:15:00+00:00,47.1709,71.295,606.11,245.85,131.77,75.63
2024-12-02 15:30:00+00:00,47.115,71.27,604.39,245.635,131.58,75.51
2024-12-02 15:45:00+00:00,46.96,70.98,602.62,245.5,131.105,75.21
2024-12-02 16:00:00+00:00,46.965,71.22,602.995,246.015,131.11,75.07
2024-12-02 16:15:00+00:00,47.11,71.335,604.935,246.355,131.49,75.16
2024-12-02 16:30:00+00:00,47.105,71.47,604.61,246.1146,131.21,75.18
2024-12-02 16:45:00+00:00,47.055,71.23,604.275,245.785,131.345,74.845
2024-12-02 17:00:00+00:00,47.115,71.4,604.3,246.48,131.505,75.055
2024-12-02 17:15:00+00:00,47.01,71.25,603.495,246.1,131.23,74.82
2024-12-02 17:30:00+00:00,47.0901,71.366,603.835,246.35,131.345,74.95
2024-12-02 17:45:00+00:00,47.195,71.39,603.79,246.69,131.56,75.05
2024-12-02 18:00:00+00:00,47.305,71.435,604.12,246.94,131.785,75.19
2024-12-02 18:15:00+00:00,47.315,71.39,604.11,247.06,131.84,75.08
2024-12-02 18:30:00+00:00,47.225,71.31,603.8509,246.65,131.802,74.94
2024-12-02 18:45:00+00:00,47.2449,71.43,606.5308,246.795,132.3525,75.18
2024-12-02 19:00:00+00:00,47.16,71.28,604.575,246.575,131.95,75.02
2024-12-02 19:15:00+00:00,47.2321,71.38,605.46,246.9001,132.15,75.1
2024-12-02 19:30:00+00:00,47.18,71.37,606.13,246.935,132.26,75.14
2024-12-02 19:45:00+00:00,47.2036,71.4,606.035,247.305,132.3129,75.155
2024-12-02 20:00:00+00:00,47.17,71.3965,605.62,247.23,132.265,75.2662
2024-12-02 20:15:00+00:00,47.18,71.47,605.1,247.24,132.16,75.305
2024-12-02 20:30:00+00:00,47.16,71.41,604.07,246.63,131.7,75.2
2024-12-02 20:45:00+00:00,47.03,71.4,601.96,246.285,131.03,75.32
2024-12-02 21:00:00+00:00,47.04,71.85,602.38,246.35,131.03,75.29
2024-12-03 14:30:00+00:00,47.13,72.32,608.56,247.19,132.19,75.025
2024-12-03 14:45:00+00:00,47.13,72.44,607.34,248.0372,132.19,75.12
2024-12-03 15:00:00+00:00,46.97,71.755,607.05,247.775,131.895,74.84
2024-12-03 15:15:00+00:00,46.85,71.61,604.985,246.88,131.43,74.41
2024-12-03 15:30:00+00:00,46.755,71.5601,603.86,246.46,131.32,74.395
2024-12-03 15:45:00+00:00,46.79,71.555,604.62,246.16,131.19,74.517
2024-12-03 16:00:00+00:00,46.665,71.63,603.23,246.05,130.905,74.5175
2024-12-03 16:15:00+00:00,46.715,71.62,603.5,246.0199,130.98,74.515
2024-12-03 16:30:00+00:00,46.705,71.5,601.75,245.6,130.69,74.515
2024-12-03 16:45:00+00:00,46.7175,71.49,601.755,245.66,130.55,74.605
2024-12-03 17:00:00+00:00,46.9,71.58,602.91,246.015,131.215,74.84
2024-12-03 17:15:00+00:00,46.86,71.525,603.515,245.695,131.19,74.645
2024-12-03 17:30:00+00:00,46.905,71.45,603.505,245.8784,131.044,74.73
2024-12-03 17:45:00+00:00,46.985,71.66,604.3947,246.07,131.125,74.825
2024-12-03 18:00:00+00:00,46.9575,71.545,603.42,246.055,131.08,74.78
2024-12-03 18:15:00+00:00,46.955,71.49,603.73,246.05,131.05,74.81
2024-12-03 18:30:00+00:00,46.89,71.535,603.11,245.705,130.7,74.755
2024-12-03 18:45:00+00:00,46.9362,71.515,603.312,245.6,130.58,74.74
2024-12-03 19:00:00+00:00,46.875,71.49,602.87,245.76,130.39,74.71
2024-12-03 19:15:00+00:00,46.91,71.435,603.845,246.02,130.48,74.705
2024-12-03 19:30:00+00:00,46.8705,71.415,603.16,245.62,130.57,74.59
2024-12-03 19:45:00+00:00,46.81,71.375,602.23,245.7,130.445,74.515
2024-12-03 20:00:00+00:00,46.805,71.425,602.089,245.56,130.26,74.4875
2024-12-03 20:15:00+00:00,46.815,71.4899,601.42,245.629,130.26,74.345
2024-12-03 20:30:00+00:00,46.715,71.36,601.39,245.355,130.16,74.325
2024-12-03 20:45:00+00:00,46.8,71.41,601.96,244.85,130.44,74.12
2024-12-03 21:00:00+00:00,46.78,71.42,602.08,244.76,130.44,74.02
2024-12-04 14:30:00+00:00,46.49,71.24,601.275,243.94,130.49,73.83
2024-12-04 14:45:00+00:00,46.59,71.24,601.63,244.715,130.95,73.92
2024-12-04 15:00:00+00:00,46.345,70.78,599.805,243.445,130.585,73.42
2024-12-04 15:15:00+00:00,46.265,70.595,599.4631,242.965,130.625,73.38
2024-12-04 15:30:00+00:00,46.245,70.84,599.38,243.075,130.86,73.52
2024-12-04 15:45:00+00:00,46.275,70.87,599.93,243.395,130.79,73.56
2024-12-04 16:00:00+00:00,46.22,70.8318,598.98,242.62,130.27,73.25
2024-12-04 16:15:00+00:00,46.185,70.825,599.55,242.4,129.93,72.98
2024-12-04 16:30:00+00:00,46.245,70.99,599.64,242.685,130.12,73.0
2024-12-04 16:45:00+00:00,46.185,70.955,599.58,242.41,130.16,72.89
2024-12-04 17:00:00+00:00,46.18,71.02,599.58,242.56,130.21,72.8
2024-12-04 17:15:00+00:00,46.185,70.97,598.95,242.39,130.425,72.97
2024-12-04 17:30:00+00:00,46.3,71.1025,600.19,242.8399,130.9,73.08
2024-12-04 17:45:00+00:00,46.305,71.13,600.49,242.885,130.81,72.985
2024-12-04 18:00:00+00:00,46.345,71.28,600.11,243.01,130.4694,72.965
2024-12-04 18:15:00+00:00,46.275,71.3,598.96,242.93,130.2701,72.845
2024-12-04 18:30:00+00:00,46.205,71.31,597.33,242.69,130.09,72.9199
2024-12-04 18:45:00+00:00,46.24,71.295,597.49,242.935,129.99,72.81
2024-12-04 19:00:00+00:00,46.305,71.45,597.525,243.0991,129.68,72.835
2024-12-04 19:15:00+00:00,46.335,71.57,599.02,243.3,129.87,72.94
2024-12-04 19:30:00+00:00,46.375,71.56,600.255,243.48,130.04,73.1
2024-12-04 19:45:00+00:00,46.3632,71.53,599.37,243.56,129.76,73.115
2024-12-04 20:00:00+00:00,46.45,71.605,600.7,244.15,130.0699,73.245
2024-12-04 20:15:00+00:00,46.4552,71.615,600.52,244.11,130.145,73.215
2024-12-04 20:30:00+00:00,46.44,71.71,600.52,244.05,130.47,73.075
2024-12-04 20:45:00+00:00,46.37,71.48,598.7,243.425,130.0,73.07
2024-12-04 21:00:00+00:00,46.37,71.5,598.71,243.33,129.99,73.06
2024-12-05 14:30:00+00:00,46.655,72.25,601.85,245.4707,130.26,73.645
2024-12-05 14:45:00+00:00,47.0,72.61,604.95,246.97,131.33,74.01
2024-12-05 15:00:00+00:00,46.9328,72.34,604.78,246.145,131.415,73.885
2024-12-05 15:15:00+00:00,46.98,72.315,602.2683,246.025,131.01,74.015
2024-12-05 15:30:00+00:00,47.075,72.42,600.26,246.19,130.99,74.187
2024-12-05 15:45:00+00:00,47.025,72.445,600.36,246.16,131.13,74.26
2024-12-05 16:00:00+00:00,47.11,72.625,600.76,246.085,131.2476,74.38
2024-12-05 16:15:00+00:00,47.225,72.7729,602.96,246.69,131.65,74.6
2024-12-05 16:30:00+00:00,47.135,72.77,601.78,246.1601,131.6,74.56
2024-12-05 16:45:00+00:00,47.11,72.725,602.68,246.45,131.56,74.435
2024-12-05 17:00:00+00:00,47.03,72.685,600.855,246.12,131.4,74.305
2024-12-05 17:15:00+00:00,47.05,72.675,600.765,245.98,131.24,74.34
2024-12-05 17:30:00+00:00,47.0,72.63,599.87,245.765,131.0751,74.35
2024-12-05 17:45:00+00:00,47.105,72.725,600.34,246.215,131.26,74.335
2024-12-05 18:00:00+00:00,47.1,72.7155,599.7,246.3562,131.165,74.15
2024-12-05 18:15:00+00:00,47.075,72.5799,598.03,246.045,130.785,74.2
2024-12-05 18:30:00+00:00,47.145,72.695,598.555,246.19,130.92,74.24
2024-12-05 18:45:00+00:00,47.15,72.665,598.24,246.2,130.87,74.17
2024-12-05 19:00:00+00:00,47.1352,72.675,599.39,246.15,130.81,74.15
2024-12-05 19:15:00+00:00,47.13,72.6023,598.975,246.13,130.72,74.2031
2024-12-05 19:30:00+00:00,47.17,72.635,599.28,246.345,130.75,74.245
2024-12-05 19:45:00+00:00,47.18,72.68,599.82,246.33,130.775,74.25
2024-12-05 20:00:00+00:00,47.11,72.675,598.805,246.105,130.645,74.185
2024-12-05 20:15:00+00:00,47.13,72.58,599.125,246.19,130.64,74.159
2024-12-05 20:30:00+00:00,47.09,72.595,598.74,246.505,130.61,74.149
2024-12-05 20:45:00+00:00,46.99,72.25,597.21,245.49,130.33,73.69
2024-12-05 21:00:00+00:00,46.97,72.27,597.51,245.48,130.32,73.85
2024-12-06 14:30:00+00:00,46.85,72.405,597.45,246.38,130.3004,74.47
2024-12-06 14:45:00+00:00,46.725,72.095,596.625,245.795,130.02,74.12
2024-12-06 15:00:00+00:00,46.495,71.79,595.703,245.02,129.735,73.81
2024-12-06 15:15:00+00:00,46.5287,71.8205,595.335,245.2,129.4,73.92
2024-12-06 15:30:00+00:00,46.58,71.97,597.09,245.96,129.95,74.085
2024-12-06 15:45:00+00:00,46.69,71.99,597.66,246.355,130.08,74.21
2024-12-06 16:00:00+00:00,46.62,71.935,596.915,245.745,130.05,74.2
2024-12-06 16:15:00+00:00,46.585,71.98,596.44,245.77,129.94,74.225
2024-12-06 16:30:00+00:00,46.64,72.08,597.37,246.3,130.09,74.33
2024-12-06 16:45:00+00:00,46.64,72.1098,596.67,246.38,129.9,74.325
2024-12-06 17:00:00+00:00,46.575,71.98,596.76,246.01,129.7855,74.205
2024-12-06 17:15:00+00:00,46.57,72.075,597.12,246.27,129.86,74.24
2024-12-06 17:30:00+00:00,46.625,72.0703,596.97,246.535,130.01,74.31
2024-12-06 17:45:00+00:00,46.575,72.055,597.62,246.56,129.765,74.25
2024-12-06 18:00:00+00:00,46.615,72.05,598.62,246.56,130.01,74.305
2024-12-06 18:15:00+00:00,46.5615,72.045,598.08,246.5,129.89,74.16
2024-12-06 18:30:00+00:00,46.505,71.93,596.95,246.23,129.85,74.075
2024-12-06 18:45:00+00:00,46.595,72.0387,597.825,246.59,129.8797,74.075
2024-12-06 19:00:00+00:00,46.575,72.045,597.52,246.485,129.75,74.1
2024-12-06 19:15:00+00:00,46.565,71.98,597.425,246.3981,129.58,74.114
2024-12-06 19:30:00+00:00,46.595,71.945,597.64,246.45,129.885,74.21
2024-12-06 19:45:00+00:00,46.54,71.94,597.5,246.31,129.695,74.19
2024-12-06 20:00:00+00:00,46.58,72.015,598.44,246.44,129.78,74.165
2024-12-06 20:15:00+00:00,46.63,72.1,598.53,246.93,129.7,74.25
2024-12-06 20:30:00+00:00,46.61,72.0318,599.05,247.19,129.77,74.18
2024-12-06 20:45:00+00:00,46.73,72.13,599.67,247.335,129.94,74.305
2024-12-06 21:00:00+00:00,46.75,72.15,599.41,247.47,129.94,74.25
2024-12-09 14:30:00+00:00,46.585,72.49,599.0,246.39,129.2,74.27
2024-12-09 14:45:00+00:00,46.65,72.685,601.4,246.96,129.81,74.33
2024-12-09 15:00:00+00:00,46.575,72.665,602.695,247.025,130.39,74.26
2024-12-09 15:15:00+00:00,46.455,72.52,599.48,246.185,129.56,74.19
2024-12-09 15:30:00+00:00,46.235,72.257,596.37,245.505,128.72,73.71
2024-12-09 15:45:00+00:00,46.16,71.98,594.7,245.0612,128.42,73.86
2024-12-09 16:00:00+00:00,46.14,72.055,595.1,245.04,128.84,73.855
2024-12-09 16:15:00+00:00,46.21,72.28,598.13,245.715,129.56,74.0
2024-12-09 16:30:00+00:00,46.33,72.475,599.85,246.555,130.093,74.05
2024-12-09 16:45:00+00:00,46.3,72.5599,601.98,246.555,130.3175,73.9
2024-12-09 17:00:00+00:00,46.195,72.29,600.36,246.295,129.88,73.695
2024-12-09 17:15:00+00:00,46.215,72.285,598.48,245.97,129.55,73.71
2024-12-09 17:30:00+00:00,46.245,72.3001,599.545,245.845,129.5,73.77
2024-12-09 17:45:00+00:00,46.19,72.265,600.395,245.49,129.39,73.765
2024-12-09 18:00:00+00:00,46.255,72.355,600.725,245.4293,129.52,73.82
2024-12-09 18:15:00+00:00,46.18,72.28,600.47,245.19,129.48,73.675
2024-12-09 18:30:00+00:00,46.245,72.375,600.645,245.38,129.3801,73.77
2024-12-09 18:45:00+00:00,46.265,72.385,599.2,245.25,129.17,73.729
2024-12-09 19:00:00+00:00,46.19,72.355,598.83,245.095,129.04,73.535
2024-12-09 19:15:00+00:00,46.185,72.325,598.95,245.215,128.93,73.485
2024-12-09 19:30:00+00:00,46.12,72.255,598.44,245.23,128.85,73.3801
2024-12-09 19:45:00+00:00,46.1058,72.285,597.49,245.095,128.85,73.335
2024-12-09 20:00:00+00:00,46.04,72.01,596.22,244.59,128.47,73.0586
2024-12-09 20:15:00+00:00,46.045,72.0599,595.93,244.66,128.44,73.035
2024-12-09 20:30:00+00:00,46.1,72.1,595.89,244.9,128.615,72.91
2024-12-09 20:45:00+00:00,45.925,71.88,594.16,244.06,128.62,72.635
2024-12-09 21:00:00+00:00,45.91,71.89,594.12,243.95,128.58,72.8272
2024-12-10 14:30:00+00:00,45.605,72.54,591.77,243.635,127.065,72.23
2024-12-10 14:45:00+00:00,46.115,73.32,595.9,244.73,128.22,72.72
2024-12-10 15:00:00+00:00,45.9,73.015,592.43,243.23,127.895,72.26
2024-12-10 15:15:00+00:00,45.95,72.86,591.92,242.84,127.94,72.21
2024-12-10 15:30:00+00:00,46.025,72.915,593.77,243.215,128.38,72.465
2024-12-10 15:45:00+00:00,46.005,72.7434,592.09,242.59,128.13,72.48
2024-12-10 16:00:00+00:00,45.965,72.6499,591.38,242.405,127.56,72.34
2024-12-10 16:15:00+00:00,46.045,72.515,592.0,243.0,127.69,72.375
2024-12-10 16:30:00+00:00,46.115,72.725,592.16,243.035,127.9,72.36
2024-12-10 16:45:00+00:00,46.045,72.6652,592.695,243.0,127.89,72.095
2024-12-10 17:00:00+00:00,46.045,72.735,591.57,243.24,127.715,72.17
2024-12-10 17:15:00+00:00,45.955,72.68,591.125,243.04,127.675,72.06
2024-12-10 17:30:00+00:00,46.04,72.9474,592.0,244.945,128.13,72.59
2024-12-10 17:45:00+00:00,45.9359,72.945,591.65,244.26,127.847,72.155
2024-12-10 18:00:00+00:00,45.91,72.89,591.0675,243.48,127.69,72.145
2024-12-10 18:15:00+00:00,45.9,72.8701,591.23,243.6,127.55,72.205
2024-12-10 18:30:00+00:00,45.82,72.9259,590.97,243.43,127.44,72.07
2024-12-10 18:45:00+00:00,45.745,72.725,589.93,243.25,127.39,72.07
2024-12-10 19:00:00+00:00,45.665,72.495,588.6,242.87,127.23,72.055
2024-12-10 19:15:00+00:00,45.755,72.51,589.58,243.42,127.44,72.155
2024-12-10 19:30:00+00:00,45.775,72.6,589.63,243.74,127.3,72.225
2024-12-10 19:45:00+00:00,45.805,72.585,588.99,243.95,127.16,72.21
2024-12-10 20:00:00+00:00,45.795,72.435,587.23,243.425,126.9094,72.235
2024-12-10 20:15:00+00:00,45.8805,72.4097,587.745,243.5372,127.135,72.345
2024-12-10 20:30:00+00:00,45.84,72.49,586.41,243.585,127.205,72.17
2024-12-10 20:45:00+00:00,45.77,72.53,585.23,243.19,126.78,72.1
2024-12-10 21:00:00+00:00,45.8,72.4901,585.03,242.86,126.79,72.1
2024-12-11 14:30:00+00:00,45.67,72.19,587.515,242.35,126.72,71.66
2024-12-11 14:45:00+00:00,45.685,71.78,588.04,243.445,126.68,71.76
2024-12-11 15:00:00+00:00,45.5802,71.71,589.05,243.82,127.06,71.815
2024-12-11 15:15:00+00:00,45.645,71.84,589.94,243.38,127.235,71.76
2024-12-11 15:30:00+00:00,45.52,71.41,587.46,243.07,126.86,71.59
2024-12-11 15:45:00+00:00,45.68,71.37,587.795,243.365,127.24,71.955
2024-12-11 16:00:00+00:00,45.65,71.44,588.66,243.5792,127.0799,71.84
2024-12-11 16:15:00+00:00,45.655,71.75,589.56,244.0,127.22,71.92
2024-12-11 16:30:00+00:00,45.725,71.888,589.52,243.95,127.08,71.9
2024-12-11 16:45:00+00:00,45.6272,71.78,589.75,243.64,126.795,71.865
2024-12-11 17:00:00+00:00,45.615,71.82,590.1,243.52,126.835,71.845
2024-12-11 17:15:00+00:00,45.56,71.77,589.11,243.21,126.64,71.71
2024-12-11 17:30:00+00:00,45.561,71.97,589.65,243.3101,126.705,71.86
2024-12-11 17:45:00+00:00,45.65,72.005,590.19,243.5725,126.8,71.925
2024-12-11 18:00:00+00:00,45.895,72.135,591.0,243.71,127.0978,71.95
2024-12-11 18:15:00+00:00,45.955,72.08,591.2,243.71,127.14,72.03
2024-12-11 18:30:00+00:00,45.95,71.9243,591.34,243.57,127.01,71.975
2024-12-11 18:45:00+00:00,45.915,71.705,590.56,243.3425,126.73,71.9
2024-12-11 19:00:00+00:00,45.89,71.575,590.59,243.12,126.7,71.81
2024-12-11 19:15:00+00:00,45.875,71.545,590.735,243.08,126.7,71.845
2024-12-11 19:30:00+00:00,45.935,71.65,591.7825,243.64,127.03,71.99
2024-12-11 19:45:00+00:00,45.93,71.68,591.63,243.7749,127.02,71.955
2024-12-11 20:00:00+00:00,45.97,71.635,592.4,243.72,127.25,71.89
2024-12-11 20:15:00+00:00,45.985,71.855,592.475,243.37,127.245,71.885
2024-12-11 20:30:00+00:00,45.965,71.785,593.16,243.53,127.3,71.785
2024-12-11 20:45:00+00:00,46.06,71.92,592.5,243.59,127.58,71.63
2024-12-11 21:00:00+00:00,46.0065,71.9,592.56,243.53,127.59,71.6
2024-12-12 14:30:00+00:00,46.355,72.27,596.2,244.005,128.8281,71.98
2024-12-12 14:45:00+00:00,46.21,72.08,592.87,242.995,128.245,71.57
2024-12-12 15:00:00+00:00,46.08,71.83,590.67,242.0184,127.81,71.36
2024-12-12 15:15:00+00:00,46.195,72.025,591.82,242.69,128.2091,71.525
2024-12-12 15:30:00+00:00,46.22,71.915,591.18,242.65,128.0,71.44
2024-12-12 15:45:00+00:00,46.205,71.875,591.11,242.49,127.915,71.48
2024-12-12 16:00:00+00:00,46.1799,71.755,591.76,242.35,127.59,71.47
2024-12-12 16:15:00+00:00,46.225,71.905,591.67,242.42,127.46,71.57
2024-12-12 16:30:00+00:00,46.25,71.81,590.15,242.31,127.67,71.56
2024-12-12 16:45:00+00:00,46.31,71.745,589.4575,241.84,127.6301,71.54
2024-12-12 17:00:00+00:00,46.405,71.84,590.025,242.09,127.85,71.5778
2024-12-12 17:15:00+00:00,46.405,71.78,590.37,241.77,127.825,71.475
2024-12-12 17:30:00+00:00,46.36,71.745,591.305,241.535,127.81,71.42
2024-12-12 17:45:00+00:00,46.3976,71.75,592.39,241.57,127.91,71.39
2024-12-12 18:00:00+00:00,46.3964,71.775,593.01,241.77,128.06,71.385
2024-12-12 18:15:00+00:00,46.38,71.78,592.43,241.53,128.115,71.36
2024-12-12 18:30:00+00:00,46.335,71.66,592.76,241.56,128.0399,71.335
2024-12-12 18:45:00+00:00,46.2771,71.635,592.1,241.54,128.0,71.3
2024-12-12 19:00:00+00:00,46.255,71.63,592.29,241.56,127.795,71.28
2024-12-12 19:15:00+00:00,46.1515,71.485,590.591,241.16,127.69,71.085
2024-12-12 19:30:00+00:00,46.195,71.55,592.34,241.37,127.83,71.005
2024-12-12 19:45:00+00:00,46.215,71.485,591.6018,241.48,127.85,71.025
2024-12-12 20:00:00+00:00,46.29,71.615,592.76,241.995,128.05,70.975
2024-12-12 20:15:00+00:00,46.29,71.665,592.405,242.205,128.06,71.05
2024-12-12 20:30:00+00:00,46.355,71.745,592.63,242.41,128.19,71.17
2024-12-12 20:45:00+00:00,46.08,71.43,591.78,241.55,127.92,70.8
2024-12-12 21:00:00+00:00,46.08,71.43,591.61,241.49,127.91,70.81
2024-12-13 14:30:00+00:00,45.8,71.3,590.1,240.12,127.56,70.56
2024-12-13 14:45:00+00:00,45.655,71.13,587.615,240.05,127.35,70.57
2024-12-13 15:00:00+00:00,45.575,71.07,587.63,239.55,127.0299,70.39
2024-12-13 15:15:00+00:00,45.561,70.99,587.655,239.5801,127.065,70.45
2024-12-13 15:30:00+00:00,45.4601,70.855,586.48,239.595,126.895,70.26
2024-12-13 15:45:00+00:00,45.56,70.965,586.26,239.735,127.08,70.37
2024-12-13 16:00:00+00:00,45.615,71.041,586.62,239.65,127.35,70.48
2024-12-13 16:15:00+00:00,45.69,71.125,587.55,240.14,127.64,70.53
2024-12-13 16:30:00+00:00,45.605,71.125,588.0,239.6672,127.5004,70.46
2024-12-13 16:45:00+00:00,45.625,71.195,587.3,239.8799,127.53,70.49
2024-12-13 17:00:00+00:00,45.4803,71.0401,586.01,239.4,127.06,70.255
2024-12-13 17:15:00+00:00,45.4801,70.96,585.7,239.45,127.035,70.27
2024-12-13 17:30:00+00:00,45.5214,71.07,585.875,239.79,127.57,70.24
2024-12-13 17:45:00+00:00,45.5765,71.155,587.0,240.13,127.85,70.3575
2024-12-13 18:00:00+00:00,45.51,71.155,586.43,239.97,127.89,70.165
2024-12-13 18:15:00+00:00,45.55,71.175,586.97,240.09,127.965,70.2602
2024-12-13 18:30:00+00:00,45.595,71.2027,586.97,240.27,127.97,70.38
2024-12-13 18:45:00+00:00,45.5234,71.065,585.975,239.785,127.88,70.27
2024-12-13 19:00:00+00:00,45.615,71.12,586.8,239.68,127.94,70.33
2024-12-13 19:15:00+00:00,45.59,71.14,585.73,239.745,128.035,70.235
2024-12-13 19:30:00+00:00,45.685,71.11,586.585,239.86,128.21,70.19
2024-12-13 19:45:00+00:00,45.665,71.055,586.075,239.64,128.11,70.185
2024-12-13 20:00:00+00:00,45.66,71.115,585.91,239.7069,128.21,70.2275
2024-12-13 20:15:00+00:00,45.565,71.08,586.245,239.605,128.31,70.155
2024-12-13 20:30:00+00:00,45.565,71.045,586.7273,239.7,128.45,70.145
2024-12-13 20:45:00+00:00,45.67,71.02,585.34,239.97,127.38,70.475
2024-12-13 21:00:00+00:00,45.6499,71.04,585.48,240.0,127.4,70.44
2024-12-16 14:30:00+00:00,45.335,71.23,586.82,239.655,128.165,70.27
2024-12-16 14:45:00+00:00,45.45,71.4,586.723,239.62,128.34,70.27
2024-12-16 15:00:00+00:00,45.435,71.09,585.33,239.3,127.88,70.22
2024-12-16 15:15:00+00:00,45.305,70.93,582.9,237.96,127.78,70.17
2024-12-16 15:30:00+00:00,45.43,71.145,581.38,238.24,127.91,70.35
2024-12-16 15:45:00+00:00,45.435,71.11,581.495,238.645,128.145,70.61
2024-12-16 16:00:00+00:00,45.3444,71.11,580.16,238.35,128.085,70.38
2024-12-16 16:15:00+00:00,45.355,71.235,580.23,239.15,128.265,70.61
2024-12-16 16:30:00+00:00,45.39,71.415,581.3499,238.9975,128.36,70.705
2024-12-16 16:45:00+00:00,45.325,71.315,580.385,239.19,128.37,70.55
2024-12-16 17:00:00+00:00,45.4,71.425,581.755,239.815,128.505,70.47
2024-12-16 17:15:00+00:00,45.32,71.35,581.05,239.32,128.175,70.55
2024-12-16 17:30:00+00:00,45.35,71.31,581.64,239.515,128.3005,70.53
2024-12-16 17:45:00+00:00,45.405,71.34,582.1493,239.47,128.245,70.6
2024-12-16 18:00:00+00:00,45.435,71.425,582.57,239.2447,128.41,70.71
2024-12-16 18:15:00+00:00,45.515,71.4667,584.1,239.96,128.55,70.91
2024-12-16 18:30:00+00:00,45.495,71.44,583.0801,239.85,128.575,70.95
2024-12-16 18:45:00+00:00,45.46,71.4279,583.13,239.83,128.57,70.99
2024-12-16 19:00:00+00:00,45.4799,71.43,584.155,239.81,128.55,71.14
2024-12-16 19:15:00+00:00,45.49,71.4389,585.13,239.563,128.6,71.26
2024-12-16 19:30:00+00:00,45.475,71.48,585.5701,239.435,128.765,71.26
2024-12-16 19:45:00+00:00,45.54,71.59,586.9365,239.7604,128.94,71.47
2024-12-16 20:00:00+00:00,45.615,71.717,587.14,239.68,129.235,72.11
2024-12-16 20:15:00+00:00,45.605,71.75,587.73,240.1223,129.135,72.005
2024-12-16 20:30:00+00:00,45.545,71.49,586.955,239.71,129.045,72.225
2024-12-16 20:45:00+00:00,45.49,71.5,586.5,239.83,129.03,72.0
2024-12-16 21:00:00+00:00,45.4502,71.49,586.33,239.58,129.03,71.97
2024-12-17 14:30:00+00:00,44.855,71.025,576.895,237.41,127.8,70.745
2024-12-17 14:45:00+00:00,45.1515,71.21,578.52,237.95,128.49,71.39
2024-12-17 15:00:00+00:00,44.905,71.09,574.72,237.21,127.67,71.125
2024-12-17 15:15:00+00:00,44.95,71.11,574.09,237.415,127.86,70.9
2024-12-17 15:30:00+00:00,44.875,71.1097,575.0,237.445,127.71,70.73
2024-12-17 15:45:00+00:00,44.975,71.105,576.62,237.57,127.845,70.91
2024-12-17 16:00:00+00:00,44.9401,71.16,577.82,237.92,128.01,70.85
2024-12-17 16:15:00+00:00,44.85,71.12,577.02,237.49,127.695,70.67
2024-12-17 16:30:00+00:00,44.93,71.235,577.185,237.62,127.8775,70.85
2024-12-17 16:45:00+00:00,44.97,71.225,577.305,238.005,127.8875,70.96
2024-12-17 17:00:00+00:00,44.865,71.18,576.16,237.605,127.69,70.74
